0101-301-01	FINANCIAL ACCOUNTING	DEY,R	*Open	40	39	MW	1000AM	1150AM	12	1135
0608-599-06	INDEPENDENT STUDY	VALENTINE,M	Open	5	0	TBA	TBA	TBA	TBA
0609-052-01	ECTET FYE II	METZLER,M	*Open	32	18	M	100P	150P	09	2129
0609-052-02	ECTET FYE II	METZLER,M	Open	32	12	T	1100AM	1150AM	23	1320
0609-052-03	ECTET FYE II	METZLER,M	Open	30	17	W	100P	150P	09	2129
0609-214-31	LABORATORY	MAJORS,E	Open	16	15	M	1000AM	1150AM	82	3125
0609-214-32	LABORATORY	HURNY,J	Open	16	15	F	200P	350P	82	3125
0609-214-42	LABORATORY	HURNY,J	Open	16	15	R	1200N	150P	82	3125
0609-214-43	LABORATORY	JOHNSON,W	Open	30	5	M	1200N	150P	82	3125
0609-337-01	ELEC MACHINES & TRANSFOR	KRISPINSKY,D	Open	32	24	MWF	800A	850A	17	1545
0609-337-41	LABORATORY	KRISPINSKY,D	Open	16	7	M	1000AM	1150AM	78	2430
0609-337-42	LABORATORY	KRISPINSKY,D	Open	18	17	W	1000AM	1150AM	78	2430
0609-360-01	ELECTRONICS I	HURNY,J	Open	42	37	MWF	900A	950A	13	1355
0609-360-42	LABORATORY	HURNY,J	Open	16	12	T	1000AM	1150AM	82	3145
0609-360-43	LABORATORY	MAJORS,E	Open	16	8	R	400P	550P	82	3145
0609-362-70	ELECTRONICS III	SCHANKER,J	Open	16	11	MW	600P	720P	09	2129
0609-362-85	LABORATORY	SCHANKER,J	Open	16	11	M	730P	920P	82	3145
0609-404-01	CONTROL SYSTEMS I	HOCHGRAF,C	*Open	32	15	MWF	900A	950A	17	1545
0609-404-41	LABORATORY	HOCHGRAF,C	*Open	16	3	R	1000AM	1150AM	82	3125
0609-404-42	LABORATORY	HOCHGRAF,C	Open	16	12	M	200P	350P	82	3125
0609-410-01	PATENTS & TRADE SECRETS	JOHNSON,W	Open	24	15	TR	400P	550P	70	1445
0609-413-70	APPLIED MICROPROCESSORS	SCHUECKLER,J	Open	30	16	TR	600P	720P	07	4020
0609-499-01	ELECTRICAL TECH COOP	CICCARELLI,S	Open	65	21	TBA	TBA	TBA	TBA	DICARO,J	ALHART,K
0609-534-01	COMMUNICATION SYSTEMS I	SCHANKER,J	Open	16	10	MWF	1100AM	1150AM	09	2129
0609-534-41	LABORATORY	SCHANKER,J	Open	16	10	W	800A	950A	82	3145
0609-550-01	POWER SYSTEMS I	STRATTON,J	Open	32	22	TR	1000AM	1150AM	70	2590
0610-211-70	INTRO MATERIALS TECHNLGY	WILLIAMS,M	Open	24	23	T	600P	850P	70	2455
0610-302-85	RECITATION	WILLIAMS,M	Open	14	13	M	800P	850P	70	1160
0610-302-86	RECITATION	WILLIAMS,M	*Open	14	10	W	800P	850P	70	1160
0610-303-01	STRENGTH OF MATERIALS	MERRILL,R	*Open	30	24	MWRF	800A	850A	86	1110
0610-303-02	STRENGTH OF MATERIALS	BATCHELOR,P	*Open	30	29	MWRF	200P	250P	09	2129
0610-303-42	RECITATION	MERRILL,R	Open	12	10	T	1000AM	1050AM	70	1160
0610-305-40	LABORATORY	GARRICK,R	Open	12	10	W	200P	350P	78	2430
0610-305-70	PNEUMATIC & HYDRAULIC SY	GARRICK,R	Open	25	23	T	600P	650P	17	1545	T	700P	750P	70	1320	R	600P	850P	17	1545
0610-309-02	COMP METHODS FOR ET	LIU,T	*Open	24	23	T	1000AM	1150AM	09	1200
0610-309-03	COMP METHODS FOR ET	LIU,T	Open	24	23	T	200P	350P	09	1200
0610-309-04	COMP METHODS FOR ET	LIU,T	Open	24	22	R	400P	550P	09	1200
0610-407-01	MECH ENGR TECH LAB	BATCHELOR,P	*Open	40	39	T	400P	450P	86	1110
0610-407-41	LABORATORY	BATCHELOR,P	*Open	12	11	W	1200N	150P	70	1160
0610-409-01	MECH ENGE LAB II	DELL,E	*Open	72	58	M	800A	850A	70	1400
0610-409-43	LABORATORY	GE,C	Open	12	8	W	400P	550P	82	1165
0610-409-45	LABORATORY	GE,C	Open	12	0	M	400P	550P	82	1165
0610-410-90	APPLIED MECHANICS II	BOZZELLI,D	Open	30	16	NA	ONLINE	COURSE	NA	NA
0610-416-70	MATERIALS TECHNOLOGY	KIM,S	Open	35	27	TR	600P	750P	13	1355
0610-432-90	COMP IN MECHANICAL TECH	BATCHELOR,P	Open	30	20	NA	ONLINE	COURSE	NA	NA
0610-499-01	MECH TECH COOP	LEONARD,W	Open	200	49	TBA	TBA	TBA	TBA	GORMAN,A
0610-499-02	MECH TECH COOP	PARTHUM,M	Open	20	5	TBA	TBA	TBA	TBA	NICOSIA,P
0610-509-90	PRODUCT DESIGN	CARLE,B	Open	30	3	NA	ONLINE	COURSE	NA	NA
0610-515-70	PLASTICS PROCESSING TECH	DEANGELIS,G	Open	25	12	MW	600P	750P	17	1545
0610-518-01	DEVELOP-DESIGN NEW PROD	LEONARD,W	Open	30	19	TR	400P	550P	70	1130
0610-540-01	APPL THERMODYNAMICS II	LUNDGREN,C	*Open	24	14	MW	400P	550P	13	1355
0610-542-70	HVAC SYSTEM ENGINEERING	RODGERS,A	Open	18	12	TR	600P	750P	01	3287
0610-545-01	SOLAR THERMAL APPLICA	LUNDGREN,C	Open	30	23	W	1000AM	1150AM	07	4202	F	1000AM	1050AM	70	2590
0610-545-40	LABORATORY	LUNDGREN,C	Open	25	10	F	800A	950A	78	2440
0610-545-41	LABORATORY	LUNDGREN,C	Open	25	13	F	1100AM	1250PM	78	2440
0610-596-01	HONORS MECH ET INDEP STU	LUNDGREN,C	Open	5	0	TBA	TBA	TBA	TBA
0610-598-01	COMPOSITE MTLS DSGN&TEST	LUNDGREN,C	Open	30	26	M	900A	950A	70	1620
0610-598-02	APPLIED SYSTEMS DYNAMICS	SUTHERLAND,G	Open	20	5	TR	600P	750P	13	1340
0610-598-40	COMPOSITE MTLS DSGN&TEST	LUNDGREN,C	Open	15	14	R	1000AM	1150AM	78	2440
0610-598-41	COMPOSITE MTLS DSGN&TEST	LUNDGREN,C	Open	15	13	M	1200N	150P	78	2440
0610-599-06	MECH TECH INDEPENDENT ST	LEONARD,	Open	5	0	TBA	TBA	TBA	TBA
0610-599-12	MECH TECH INDEPENDENT ST	DELL,E	Open	9	0	TBA	TBA	TBA	TBA
0610-710-90	PROD DEV & INTEGRATION	SLUTSKY,J	Open	20	5	NA	ONLINE	COURSE	NA	NA
0610-750-70	APPLIED SYSTEMS DYNAMICS	SUTHERLAND,G	Open	20	0	TR	600P	750P	13	1340
0614-250-01	FUNDMNT OF AUDIO ENGINER	WYFFELS,R	Open	30	28	TR	200P	350P	09	2159
0614-271-90	TELECOM FUNDAMENTALS	LISSAI,G	Open	25	18	NA	ONLINE	COURSE	NA	NA
0614-464-90	VOICE COMMUNICT SYSTEMS	ZAM,P	Open	25	6	NA	ONLINE	COURSE	NA	NA
0614-477-70	NETWORKING TECHNOLOGIES	LAWRENCE,D	Open	30	25	MW	600P	720P	70	1445
0614-477-85	LABORATORY	LAWRENCE,D	Open	18	11	M	730P	920P	70	1350
0614-477-86	LABORATORY	LAWRENCE,D	Open	18	14	W	730P	920P	70	1350
0614-499-01	TELECOMM COOP	KOONTZ,W	Open	100	5	TBA	TBA	TBA	TBA	DICARO,J	ALHART,K
0614-520-01	FIBER-OPTIC TELECOM TECH	KOONTZ,W	*Open	20	1	TR	1000AM	1150AM	13	1360
0614-520-90	FIBER-OPTIC TELECOM TECH	KOONTZ,W	Open	5	2	TBA	TBA	TBA	TBA
0614-599-02	INDEPENDENT STUDY	GLENN SR,C	Open	3	0	TBA	TBA	TBA	TBA
0614-720-01	TELECOM CONCEPTS	INDELICATO,M	Open	30	11	T	200P	350P	82	2140	RF	200P	250P	82	2140
0614-720-90	TELECOM CONCEPTS	INDELICATO,M	Open	20	14	NA	ONLINE	COURSE	TBA
0614-732-90	FIBER OPTIC TELECOM TECH	KOONTZ,W	Open	5	3	TBA	TBA	TBA	TBA
0614-761-01	TELECOM NETWORK ENGINEER	INDELICATO,M	*Open	14	11	MWF	900A	950A	82	2140	F	1200N	1250PM	82	2140
0614-764-01	TELECOM SYSTEMS	SCHANKER,J	Open	30	4	MWF	1100AM	1150AM	09	2129	W	1000AM	1050AM	09	2129
0614-892-02	GRADUATE THESIS	GLENN SR,C	Open	1	0	TBA	TBA	TBA	TBA
0614-892-04	GRADUATE THESIS	INDELICATO,M	Open	30	0	TBA	TBA	TBA	TBA
0614-892-99	CONTINUATION OF THESIS	KOONTZ,W	Open	5	4	TBA	TBA	TBA	TBA
0614-893-03	GRADUATE PROJECT	FULLE,R	Open	30	0	TBA	TBA	TBA	TBA
0614-893-04	GRADUATE PROJECT	INDELICATO,M	Open	30	0	TBA	TBA	TBA	TBA
0614-899-03	INDEPENDENT STUDY	FULLE,R	Open	25	0	TBA	TBA	TBA	TBA
0614-899-04	INDEPENDENT STUDY	INDELICATO,M	Open	25	1	TBA	TBA	TBA	TBA
0617-200-88	SURVEY OF CAD	ZION,G	Open	50	0	TBA	TBA	TBA	TBA
0617-220-85	LABORATORY	LOCKE,T	Open	10	9	R	600P	750P	78	1270
0617-220-86	LABORATORY	LOCKE,T	Open	10	4	W	600P	750P	78	1270
0617-262-01	SOLID MODELING & DESIGN	CASTRO-CEDENO,M	Open	24	22	MW	830A	1050AM	70	1320
0617-262-02	SOLID MODELING & DESIGN	SUTHERLAND,G	Open	24	23	TR	830A	1050AM	70	1320
0617-262-04	SOLID MODELING & DESIGN	CASTRO-CEDENO,	*Open	24	22	M	300P	550P	70	1320	W	300P	450P	70	1320
0617-330-88	INTRO TO CIM	ZION,G	Open	50	26	TBA	TBA	TBA	TBA
0617-420-02	MANUF PROCESSES II	PARTHUM,M	Open	40	36	TR	1200N	150P	09	2159
0617-420-03	MANUF PROCESSES II	SLIFKA,M	*Open	40	39	TR	400P	550P	09	2159
0617-455-01	INTRO TO SURFACE MT ELEC	ANSON,S	*Open	30	27	MW	400P	550P	09	2159
0617-457-40	ELECTRONICS PKG LAB	ANSON,	Open	12	10	T	200P	350P	78	1580
0617-470-40	LABORATORY	RAMKUMAR,S	*Open	12	10	W	200P	350P	78	2490
0617-470-70	CONTROLS FOR MANF AUTOM	RAMKUMAR,S	*Open	30	16	M	600P	850P	78	2450
0617-470-85	LABORATORY	RAMKUMAR,S	Open	12	6	W	600P	750P	78	2490
0617-475-70	COMPUTER AIDED MANUFACT	JOHNSON,D	Open	20	6	R	600P	850P	78	2450
0617-475-85	LABORATORY	JOHNSON,D	Open	20	6	T	600P	850P	78	2450
0617-499-01	MANUFACTURING TECH CO-OP	ANSON,S	Open	50	6	TBA	TBA	TBA	TBA
0617-599-05	INDEPENDENT STUDY	SLIFKA,M	Open	1	0	TBA	TBA	TBA	TBA
0617-855-01	ELECTRONIC PKG FUNDAMENT	ANSON,S	*Open	10	2	MW	400P	550P	09	2159
0617-855-80	LABORATORY	ANSON,S	Open	5	1	T	200P	350P	TBA
0617-855-81	LABORATORY	ANSON,S	Open	5	1	T	400P	550P	TBA
0617-870-70	MANUF AUTOMATION CONTROL	RAMKUMAR,S	Open	5	3	M	600P	850P	08	3365
0617-896-02	CAPSTONE PROJECT IN CIM	ANSON,S	Open	1	0	TBA	TBA	TBA	TBA
0617-897-01	MS THESIS	JOHNSON,D	Open	5	0	TBA	TBA	TBA	TBA
0617-897-02	MS THESIS	RAMKUMAR,S	Open	5	0	TBA	TBA	TBA	TBA
0617-897-99	CONTINUATION OF THESIS	RAMKUMAR,S	Open	10	0	TBA	TBA	TBA	TBA
0617-899-02	GRAD INDPENDENT STUDY	JOHNSON,D	Open	1	0	TBA	TBA	TBA	TBA
0617-899-03	GRAD INDPENDENT STUDY	ANSON,S	Open	20	0	TBA	TBA	TBA	TBA
0617-999-01	MANUFACTURING GRAD CO-OP	RAMKUMAR,S	Open	20	2	TBA	TBA	TBA	TBA	NICOSIA,P
0618-206-90	COMPUTERS & THEIR APPLIC	PORTZER,D	Open	25	16	NA	ONLINE	COURSE	NA	NA
0618-213-71	EXCITE-INTRO TO ECT-ET	RIDLER,C	Open	16	15	T	600P	650P	82	3125
0618-213-86	STUDIO	RIDLER,C	Open	16	15	T	700P	850P	82	3125	R	600P	750P	82	3125
0618-231-01	TECH PROG I	HILL,L	*Open	36	33	MWF	1200N	1250PM	09	2159
0618-231-42	LABORATORY	HILL,L	*Open	16	15	M	200P	350P	70	1350
0618-233-01	TECH PROG III	HUBBELL,F	Open	32	23	MWF	800A	850A	70	1455
0618-233-42	LABORATORY	HUBBELL,F	Open	16	7	W	200P	350P	70	1350
0618-301-01	DIGITAL FUNDAMENTALS	ZION,G	*Open	32	31	TR	1000AM	1120AM	09	2129
0618-301-02	DIGITAL FUNDAMENTALS	ZION,G	Open	31	28	TR	200P	320P	13	1355
0618-301-31	LABORATORY	CHRISTMAN,J	Open	16	15	R	1200N	150P	82	3145
0618-301-41	LABORATORY	CHRISTMAN,J	*Open	16	15	M	1000AM	1150AM	82	3145
0618-301-42	LABORATORY	CHRISTMAN,J	Open	16	14	T	1200N	150P	82	3145
0618-438-70	DIGITAL SYSTEMS DESIGN	LINK,B	*Open	28	23	MW	800P	920P	70	1435
0618-438-85	LABORATORY	LINK,B	Open	14	12	M	600P	750P	70	1360
0618-438-86	LABORATORY	LINK,B	Open	14	11	W	600P	750P	70	1360
0618-439-43	LABORATORY	CLIVER,R	Open	14	13	F	300P	450P	70	1360
0618-499-01	COMPUTER TECH COOP	CHRISTMAN,J	Open	99	14	TBA	TBA	TBA	TBA	DICARO,J	ALHART,K
0618-562-01	EMBEDDED SYS DESIGN II	CHRISTMAN,J	Open	28	16	TR	800A	920A	70	1445
0618-562-41	LABORATORY	CHRISTMAN,J	Open	18	6	T	1000AM	1150AM	70	1360
0618-562-42	LABORATORY	CHRISTMAN,J	Open	18	9	R	1000AM	1150AM	70	1360
0618-563-70	EMBEDDED SYS DESIGN III	TRIPP,D	Open	14	6	MW	600P	720P	09	2159
0618-563-86	LABORATORY	TRIPP,D	Open	14	6	W	800P	950P	70	1360
0619-426-90	TECHNOLOGY IN SERV SYS	WHITLOCK,C	Open	140	124	F	400P	550P	ACM	LAB
0619-470-01	LEADERSHIP IN SERV CULT	STEFFENS,E	*Open	35	28	TR	1000AM	1150AM	01	3381
0619-470-21	LEADERSHIP IN SERV CULT	KUZNIN,M	Open	30	29	MW	1200N	150P	ACM	15
0619-490-01	SENIOR PROJECT	KMIECINSKI,E	*Open	18	16	TR	1200N	150P	70	1610
0619-499-01	COOPERATIVE EDUCATION	TBA,	Open	100	11	TBA	TBA	TBA	TBA
0619-501-01	SERVICE MANAGEMENT	CRUMB,D	Open	10	4	W	1000AM	1150AM	01	3381
0619-506-01	FRANCHISING SERV SECTOR	SACKLER,W	Open	35	10	MW	1000AM	1150AM	01	4287
0620-300-90	SPORTS NUTRITION	KMIECINSKI,E	Open	35	34	TBA	TBA	TBA	TBA
0620-520-01	TECHNIQUES OF DIETETICS	WALLINGTON,C	Open	12	10	TR	1200N	150P	01	4227
0620-526-01	MEDICAL NUTRITON THRP II	KMIECINSKI,E	Open	15	11	MF	1000AM	1150AM	01	3287
0621-501-01	WINES OF THE WORLD	HEMS,L	*Open	35	34	T	1200N	150P	01	4125
0621-501-02	WINES OF THE WORLD	HEMS,L	*Open	35	34	T	200P	350P	01	4125
0621-504-01	WINES OF THE WORLD II	HEMS,L	Open	35	23	R	200P	350P	01	4125
0621-509-02	FOODS OF THE WORLD	WENDORFF,E	Open	35	34	W	1200N	150P	01	4125
0621-532-90	INTRNL FOOD DIST SEMINAR	LAGIEWSKI,R	Open	70	64	T	600P	750P	ACM	LAB
0621-554-01	RITZ EVENT PLANNING	LAGIEWSKI,R	*Open	75	65	W	400P	550P	01	4125
0621-554-07	BEV FERMENT & DISTILL	HEMS,L	Open	20	18	M	1000AM	150P	01	4125
0621-554-22	CURR ISS 3 CONTRACT MGMT	SMITH,F	Open	35	29	M	200P	350P	ACM	3
0621-599-01	INDEPENDENT STUDY	CERIO,B	Open	1	0	TBA	TBA	TBA	TBA
0621-599-02	INDEPENDENT STUDY	KMIECINSKI,E	Open	1	0	TBA	TBA	TBA	TBA
0621-599-03	INDEPENDENT STUDY	SACKLER,W	Open	1	0	TBA	TBA	TBA	TBA
0621-599-04	INDEPENDENT STUDY	STEFFENS,E	Open	15	8	TBA	TBA	TBA	TBA
0621-599-05	INDEPENDENT STUDY	WHITLOCK,C	Open	1	0	TBA	TBA	TBA	TBA
0621-599-08	INDEPENDENT STUDY	CRUMB,D	Open	5	1	TBA	TBA	TBA	TBA
0621-599-10	INDEPENDENT STUDY	LAGIEWSKI,R	Open	15	3	TBA	TBA	TBA	TBA
0621-599-11	INDEPENDENT STUDY	WALLINGTON,C	Open	15	0	TBA	TBA	TBA	TBA
0621-599-12	INDEPENDENT STUDY	TBA,	Open	15	0	TBA	TBA	TBA	TBA
0621-599-13	INDEPENDENT STUDY	HOWELL,H	Open	15	1	TBA	TBA	TBA	TBA
0622-200-22	HOTEL OPERATIONS	AGUSAJ,B	Open	38	31	RF	1200N	150P	CAA	4
0622-210-01	HOTEL MARK & SALES MGMT.	CRUMB,D	*Open	35	28	TR	200P	350P	07	4020
0622-315-22	FACILITY &PROPERTY MNGT.	HEINRICH,P	Open	35	34	MW	400P	550P	ACM	31
0622-315-23	FACILITY &PROPERTY MNGT.	HEINRICH,P	Open	35	34	TR	200P	350P	ACM	31
0622-315-24	FACILITY &PROPERTY MNGT.	HEINRICH,P	Open	35	29	TR	400P	550P	ACM	31
0622-355-01	FINANCIAL MGT FOR HOTELS	CRUMB,D	*Open	30	29	TR	1000AM	1150AM	01	4287
0622-552-01	CASINO MANAGEMENT II	SACKLER,W	*Open	40	32	MW	200P	350P	01	4287
0623-206-21	DISTRIBUTION SYSTEMS	BASIC,N	Open	38	36	MW	400P	550P	ACM	21
0623-206-22	DISTRIBUTION SYSTEMS	BASIC,N	Open	38	36	MW	600P	750P	ACM	21
0623-410-01	MTG & EXPOSITION MGMT	STEFFENS,E	Open	35	5	MW	1200N	150P	01	3381
0623-522-01	NEGOTIATION & CONFLICTMG	STEFFENS,E	*Open	35	7	R	1200N	150P	06	3220
0623-522-21	NEGOTIATION & CONFLICTMG	SMITH,F	Open	35	28	W	1200N	150P	ACM	3
0623-522-22	NEGOTIATION & CONFLICTMG	SMITH,F	Open	35	34	W	200P	350P	ACM	3
0623-522-23	NEGOTIATION & CONFLICTMG	SMITH,F	Open	35	25	R	1200N	150P	ACM	3
0623-522-24	NEGOTIATION & CONFLICTMG	SMITH,F	Open	35	11	R	200P	350P	ACM	3
0624-770-41	SL EXAM & IMPLEMEN CHANG	JACOBS JR,J	Open	12	0	TBA	TBA	TBA	TBA
0624-770-90	SL EXAM & IMPLEMEN CHANG	UNDERHILL,L	Open	4	1	TBA	TBA	TBA	TBA
0624-826-70	TOURISM POLICY ANALYSIS	LAGIEWSKI,R	Open	15	8	R	600P	950P	01	4227
0624-896-70	GRADUATE PROJECT	JACOBS JR,J	Open	20	0	TBA	TBA	TBA	TBA
0624-896-99	CONTINUATION OF PROJECT	JACOBS JR,J	Open	20	0	TBA	TBA	TBA	TBA
0624-898-70	THESIS	JACOBS JR,J	Open	20	0	TBA	TBA	TBA	TBA
0624-898-99	CONTINUATION OF THESIS	JACOBS JR,J	Open	20	0	TBA	TBA	TBA	TBA
0624-899-70	INDEPENDENT STUDY	JACOBS JR,J	Open	10	0	TBA	TBA	TBA	TBA
0625-842-70	CUSTOMER RELATIONS MNGT	UNDERHILL,L	*Open	20	19	TBA	TBA	TBA
0625-890-70	PRACTICUM IN SERV MGMT	JACOBS JR,J	Open	1	0	TBA	TBA	TBA	TBA
0625-896-70	GRADUATE PROJECT	JACOBS JR,J	Open	20	2	TBA	TBA	TBA	TBA
0625-896-99	CONTINUATION OF PROJECT	JACOBS JR,J	Open	20	3	TBA	TBA	TBA	TBA
0625-898-70	RESEARCH THESIS	JACOBS JR,J	Open	20	0	TBA	TBA	TBA	TBA
0625-898-99	CONTINUATION OF THESIS	JACOBS JR,J	Open	20	0	TBA	TBA	TBA	TBA
0625-899-70	INDEPENDENT STUDY	JACOBS JR,J	Open	20	2	TBA	TBA	TBA	TBA
0626-234-70	INTERVIEWING TECHNIQUES	HORNE,J	*Open	30	23	T	600P	950P	01	3381
0626-390-22	COMP & BENEFITS ADMIN	MATIC,J	Open	28	23	TR	400P	550P	ACM	15
0626-554-90	INTL HUMAN RESOURCES	BISSELL,S	Open	55	51	R	600P	750P	ACM	LAB
0626-702-70	LEVERAGING TECHNOLOGY	MELI,R	*Open	20	16	W	600P	950P	08	1335	BOESE,S
0626-720-70	THEORIES OF CAREER DEV	ZACHMEYER,A	Open	20	8	M	600P	950P	01	3338
0626-727-70	HUMAN RESOURCE METRICS	NELSEN,B	*Open	20	9	M	600P	950P	01	3381
0626-734-90	GLOBAL HR PRACTICES	NELSEN,B	Open	25	24	NA	ONLINE	COURSE	NA	NA
0626-877-90	INTERNSHIP	ZACHMEYER,A	Open	24	0	NA	ONLINE	COURSE	NA	NA
0626-891-90	EMPLOYEE ENGAGEMENT	DICKSON,D	Open	25	16	NA	ONLINE	COURSE	NA	NA
0630-352-90	IND WASTEWATER MGMT	GREENWOOD,L	Open	10	9	NA	ONLINE	COURSE	NA	NA
0630-360-40	LABORATORY	GOLDOWITZ,J	Open	18	17	R	1000AM	1050AM	82	3165
0630-499-01	ENVIRONMENTAL MGMT CO-OP	AGHAYERE,A	Open	999	6	TBA	TBA	TBA	TBA	SICKLES,A	BULLARD,M
0630-500-29	ENVIRONMENTAL STUD ELECT	TBA,	Open	1	0	TBA	TBA	TBA	TBA
0630-505-70	RESOURCE REDUCTION	THOMAS,G	Open	15	7	MW	600P	750P	13	1340
0630-509-78	SENIOR PROJECT PLANNING	MORELLI,J	Open	4	1	TBA	TBA	TBA	TBA
0630-509-79	SENIOR PROJECT PLANNING	GOLDOWITZ,J	Open	10	2	T	100P	150P	17	1545
0630-509-81	SENIOR PROJECT PLANNING	SCHNEIDER,J	Open	4	0	TBA	TBA	TBA	TBA
0630-511-78	SENIOR PROJECT	MORELLI,J	Open	4	0	TBA	TBA	TBA	TBA
0630-511-79	SENIOR PROJECT	GOLDOWITZ,J	Open	10	0	R	100P	150P
0630-511-81	SENIOR PROJECT	SCHNEIDER,J	Open	4	1	TBA	TBA	TBA	TBA
0630-515-90	CORPORATE ENV MANAGEMENT	ROSENBECK,J	Open	30	7	NA	ONLINE	COURSE	NA	NA
0630-713-01	SOLID & HAZ WASTE MGMT	GREENWOOD,L	Open	5	3	TR	400P	550P	13	1340
0630-714-90	INDUST WASTE WATER MGMT	GREENWOOD,L	Open	10	9	TBA	TBA	TBA	TBA
0630-725-90	EHS ACCOUNTING & FINANCE	MYERS,J	Open	25	23	NA	ONLINE	COURSE	NA	NA
0630-735-70	RESOURCE REDUCTION	THOMAS,G	Open	5	3	MW	600P	750P	13	1340
0630-740-90	EHS MNGT SYSTEM DESIGN	SCHNEIDER,J	Open	25	18	NA	ONLINE	COURSE	NA	NA
0630-755-01	RESEARCH METH FOUNDATION	TBA,T	Open	30	0	TBA	TBA	TBA	TBA
0630-755-90	RESEARCH METH FOUNDATION	MORELLI,J	Open	30	11	TBA	TBA	TBA	TBA
0630-890-81	THESIS PLANNING	SCHNEIDER,J	Open	5	2	TBA	TBA	TBA	TBA
0630-891-78	GRADUATE PROJECT	MORELLI,J	Open	10	0	TBA	TBA	TBA	TBA
0630-891-80	GRADUATE PROJECT	ROSENBECK,J	Open	10	5	TBA	TBA	TBA	TBA
0630-891-81	GRADUATE PROJECT	SCHNEIDER,J	Open	10	3	TBA	TBA	TBA	TBA
0630-891-83	GRADUATE PROJECT	HOFFMAN,L	Open	10	0	TBA	TBA	TBA	TBA
0630-899-78	GRADUATE THESIS	MORELLI,J	Open	10	1	TBA	TBA	TBA	TBA
0630-899-80	GRADUATE THESIS	ROSENBECK,J	Open	10	0	TBA	TBA	TBA	TBA
0630-899-81	GRADUATE THESIS	SCHNEIDER,J	Open	10	2	TBA	TBA	TBA	TBA
0630-899-97	GRADUATE THESIS	ROSENBECK,J	Open	5	0	TBA	TBA	TBA	TBA
0630-899-98	GRADUATE THESIS	SCHNEIDER,J	Open	5	0	TBA	TBA	TBA	TBA
0632-830-90	REAL ESTATE FACILITIES	SCHOTTLER,D	Open	25	15	TBA	TBA	TBA	TBA
0632-850-90	DIGTAL COM ANYL TOOLS FM	HOFFMAN,L	Open	25	10	TBA	TBA	TBA	TBA
0633-465-90	PRODUCT STEWARDSHIP	ROSENBECK,J	Open	15	4	TBA	TBA	TBA	TBA
0634-321-90	MAN-MADE HAZARDS	HEDGES,T	Open	25	13	NA	ONLINE	COURSE	TBA
0634-475-90	CNTR TERRORISM 1ST RSPND	GERACE,R	Open	25	8	NA	ONLINE	COURSE	TBA
0635-320-90	HEALTH SYSTEMS ADMIN	COON,M	Open	25	17	NA	ONLINE	COURSE	NA	NA
0635-421-90	LEG ASP HEALTH CARE ADM	GISSIN,A	Open	20	12	NA	ONLINE	COURSE	NA	NA
0635-752-90	CLINICAL INFORMATION SYS	VOOS,B	Open	20	7	NA	ONLINE	COURSE	TBA
0635-777-90	HEALTH SYS ADMIN INTERN	UNDERHILL,L	Open	20	1	NA	ONLINE	COURSE	NA	NA
0635-830-02	HEALTH SYSTEMS PLANNING	UNDERHILL,L	Open	30	0	TBA	TBA	TBA	TBA
0635-830-90	HEALTH SYSTEMS PLANNING	UNDERHILL,L	Open	20	14	TBA	ONLINE	COURSE	TBA
0635-890-90	HEALTH SYS ADMIN IND ST	UNDERHILL,L	Open	20	0	NA	ONLINE	COURSE	NA	NA
0640-202-02	INTRO MILITARY LEADERSHP	SAUERWALD,C	Open	25	16	T	200P	350P	10	A203
0640-202-03	INTRO MILITARY LEADERSHP	SAUERWALD,C	Open	25	15	F	1000AM	1150AM	13	1355
0640-302-01	PSYCHOLOGY & LEADERSHIP	MCCLOUD,L	Open	15	8	T	1000AM	1150AM	10	A203
0640-302-02	PSYCHOLOGY & LEADERSHIP	MCCLOUD,L	Open	15	14	W	1200N	150P	10	A203
0640-402-02	MILITARY COMMUNICATIONS	POWELL,D	Open	15	7	R	800A	950A	10	A203
0640-501-01	ARMY TRAINING SYSTEM	LUBIAK,L	Open	1	0	TBA	TBA	TBA	TBA
0640-502-01	MIL ADMIN & LOGISTICS	LUBIAK,L	Open	25	5	T	1200N	150P	10	A203
0640-502-02	MIL ADMIN & LOGISTICS	LUBIAK,L	Open	25	9	W	200P	350P	10	A203
0640-510-01	SENIOR SEMINAR & PROJECT	LUBIAK,L	Open	5	0	TBA	TBA	TBA	TBA
0650-211-01	THE AF TODAY II	SKUTNIK,P	Open	15	5	W	100P	150P	10	A255
0650-211-03	THE AF TODAY II	SKUTNIK,P	Open	15	13	F	1200N	1250PM	10	A255
0660-402-90	THERMAL FLUID SCIENCE II	RODGERS,A	Open	30	17	TBA	TBA	TBA	TBA
0680-201-90	FINANCIAL ACCOUNTING	PIERCE,R	Open	20	16	NA	ONLINE	COURSE	NA	NA
0681-221-21	NEW VENTURE DEVELOPMENT	WALKER,K	Open	35	31	MW	1000AM	1150AM	ACM	31
0681-221-22	NEW VENTURE DEVELOPMENT	WALKER,K	Open	35	27	MW	1200N	150P	ACM	31
0681-222-90	SMALL BUSINESS MGMT	GERACE,R	Open	25	24	TBA	TBA	TBA	TBA
0681-263-12	ADVERTISING PRINCIPLES	CASTLEBERRY,R	Open	33	29	MW	1000AM	1150AM	AUK	102
0681-263-13	ADVERTISING PRINCIPLES	CASTLEBERRY,R	Open	33	24	TR	1000AM	1150AM	AUK	102
